order_id,channel,store_format,city,city zone,department,category,brand,sku id,base unit price,discount,price after discount,TLV,discount percentage,high discount,quantity,line value,promo code used,promo code type,promo applied,ad channel,campaign,payment method,device type,delivery type,number of items,returned,reason for return,return value,stocked out,loyalty member,user ID,age,age group,gender,nationality,hour of day,day of week,order month,
LULU-001640,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Household,Pepsi,SKU-114875,31.86,3.79,28.07,56.14,11.90%,Medium,2,56.14,1,Percent,1,Instagram,Ramadan2025,Wallet,Android,Same-Day,3,0,,0,0,1,CUST-02759,43,36-45,Female,UAE National,1,Wednesday,2025-05,
LULU-001641,Online App,Web DC,Dubai,Marina,Electronics,Laptops,Lenovo,SKU-379467,4685.52,680.69,4004.83,4004.83,14.53%,Medium,1,4004.83,1,Percent,1,Referral,FreshersUni,Card,Android,Next-Day,6,0,,0,0,0,CUST-09769,18,18-25,Other/Prefer not to say,Western Expat,18,Monday,2025-05,
LULU-001642,Online App,Web DC,Sharjah,Airport Area,Grocery,Beverages,Rainbow,SKU-930517,12.23,0.81,11.42,45.68,6.62%,Low,4,45.68,1,FreeDelivery,1,Email,LunchRush,Card,iOS,Same-Day,7,0,,0,0,1,CUST-10817,30,26-35,Male,South Asian,10,Thursday,2025-09,
LULU-001643,In-Store POS,Express,Ajman,University Area,Grocery,Snacks,Kellogg's,SKU-678658,69.52,3.72,65.8,263.2,5.35%,Low,4,263.2,1,Percent,1,Outdoor,FreshersUni,Wallet,N/A,Carryout,10,0,,0,0,1,CUST-01602,35,26-35,Male,South Asian,22,Tuesday,2025-05,
LULU-001644,Web,Web DC,Al Ain,University Area,Fashion,Menswear,Adidas,SKU-502053,152.54,17.31,135.23,405.69,11.35%,Medium,3,405.69,1,Flat,1,Facebook,NationalDay,Card,iOS,Next-Day,3,0,,0,0,1,CUST-08802,41,36-45,Male,South Asian,20,Wednesday,2025-04,
LULU-001645,Online App,Web DC,Dubai,Business Bay,Electronics,Accessories,LG,SKU-160730,196.33,21.35,174.98,174.98,10.87%,Medium,1,174.98,1,Percent,1,Google Search,LunchRush,Card,Android,Next-Day,3,0,,0,0,1,CUST-01820,29,26-35,Male,SE Asian,7,Saturday,2025-08,
LULU-001646,Online App,Hypermarket,Dubai,Bur Dubai,Grocery,Fresh Produce,Almarai,SKU-832567,75.77,5.29,70.48,70.48,6.98%,Low,1,70.48,1,Percent,1,In-App,FreshersUni,Apple Pay,iOS,Same-Day,5,0,,0,0,1,CUST-08264,32,26-35,Female,South Asian,14,Friday,2025-06,
LULU-001647,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Fresh Produce,Nestlé,SKU-758897,63.27,6.79,56.48,112.96,10.73%,Medium,2,112.96,1,Percent,1,Outdoor,Ramadan2025,Card,N/A,Carryout,2,0,,0,0,0,CUST-06191,24,18-25,Male,Arab Expat (non-GCC),12,Friday,2025-05,
LULU-001648,In-Store POS,Express,Abu Dhabi,Khalifa City,Home & Living,Furniture,Tefal,SKU-358023,457.76,10.3,447.46,894.92,2.25%,Low,2,894.92,1,Flat,1,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-11905,18,18-25,Other/Prefer not to say,UAE National,22,Monday,2025-09,
LULU-001649,In-Store POS,Hypermarket,Dubai,Bur Dubai,Pharmacy,Baby Care,Panadol,SKU-520471,239.29,8.19,231.1,693.3,3.42%,Low,3,693.3,1,Percent,1,Email,ResidentsOnly,Wallet,N/A,Carryout,9,0,,0,0,0,CUST-00333,26,26-35,Male,South Asian,3,Tuesday,2025-05,
LULU-001650,In-Store POS,Express,Sharjah,University Area,Home & Living,Kitchenware,Scotch-Brite,SKU-796521,42.68,3.15,39.53,79.06,7.38%,Low,2,79.06,1,Percent,1,Outdoor,NationalDay,Cash,N/A,Carryout,7,0,,0,0,1,CUST-11276,30,26-35,Female,South Asian,15,Friday,2025-09,
LULU-001651,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Baby,Nestlé,SKU-815173,14.62,1.7,12.92,64.6,11.63%,Medium,5,64.6,1,Flat,1,SMS,BackToSchool2025,Wallet,N/A,Carryout,8,0,,0,0,0,CUST-09183,25,18-25,Male,UAE National,9,Friday,2025-08,
LULU-001652,In-Store POS,Hypermarket,Dubai,Bur Dubai,Pharmacy,Medical Devices,Himalaya,SKU-389376,192.37,12.15,180.22,180.22,6.32%,Low,1,180.22,1,Percent,1,Referral,MidnightMadness,Wallet,N/A,Carryout,4,0,,0,1,0,CUST-04320,19,18-25,Male,SE Asian,20,Sunday,2025-06,
LULU-001653,Web,Web DC,Abu Dhabi,Khalifa City,Grocery,Frozen,Lacnor,SKU-400668,47.64,6.87,40.77,81.54,14.42%,Medium,2,81.54,1,Percent,1,Google Search,Ramadan2025,Card,iOS,Same-Day,6,0,,0,0,0,CUST-08784,47,46-60,Male,GCC Expat,21,Thursday,2025-07,
LULU-001654,Web,Web DC,Dubai,Silicon Oasis,Grocery,Beverages,Al Ain,SKU-696922,70,10.11,59.89,179.67,14.44%,Medium,3,179.67,1,Percent,1,Google Search,Ramadan2025,Wallet,Android,Same-Day,10,0,,0,0,1,CUST-04091,31,26-35,Female,SE Asian,11,Monday,2025-08,
LULU-001655,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Household,Pepsi,SKU-570785,75.08,2.8,72.28,361.4,3.73%,Low,5,361.4,1,Percent,1,Outdoor,ResidentsOnly,Card,N/A,Carryout,10,0,,0,0,0,CUST-02341,28,26-35,Female,South Asian,4,Wednesday,2025-07,
LULU-001656,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Meat & Poultry,Lacnor,SKU-602580,63.12,10.31,52.81,264.05,16.33%,Medium,5,264.05,1,Percent,1,Outdoor,MidnightMadness,Card,N/A,Carryout,7,0,,0,0,0,CUST-11264,45,36-45,Female,South Asian,1,Friday,2025-06,
LULU-001657,Online App,Web DC,Dubai,Downtown,Home & Living,Bedding,Prestige,SKU-989972,1035.78,86.98,948.8,2846.4,8.40%,Low,3,2846.4,1,Percent,1,TikTok,LunchRush,Card,iOS,Next-Day,5,0,,0,0,1,CUST-06747,29,26-35,Male,GCC Expat,10,Monday,2025-10,
LULU-001658,Web,Web DC,Sharjah,Suburb,Home & Living,Furniture,Black+Decker,SKU-361988,319.89,26.51,293.38,293.38,8.29%,Low,1,293.38,1,Percent,1,SMS,ResidentsOnly,Card,iOS,Next-Day,1,0,,0,0,0,CUST-10995,33,26-35,Female,African Expat,0,Friday,2025-07,
LULU-001659,Online App,Web DC,Sharjah,City Center,Electronics,Gaming,Samsung,SKU-181231,262.17,42.66,219.51,219.51,16.27%,Medium,1,219.51,1,BOGO,1,Facebook,MidnightMadness,Card,Android,Next-Day,1,0,,0,0,0,CUST-07818,34,26-35,Male,South Asian,8,Wednesday,2025-10,
LULU-001660,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Bakery Counter,Cakes,Lulu Bakery,SKU-259947,10.37,1.18,9.19,18.38,11.38%,Medium,2,18.38,1,Percent,1,In-App,BackToSchool2025,Cash,N/A,Carryout,5,0,,0,0,0,CUST-02207,41,36-45,Female,South Asian,19,Wednesday,2025-05,
LULU-001661,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Bakery,Al Ain,SKU-891235,14.15,0.79,13.36,13.36,5.58%,Low,1,13.36,1,Percent,1,SMS,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-02274,32,26-35,Female,SE Asian,1,Saturday,2025-05,
LULU-001662,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Beverages,Coca-Cola,SKU-758642,58.43,8.01,50.42,100.84,13.71%,Medium,2,100.84,1,Percent,1,Outdoor,BackToSchool2025,Card,N/A,Carryout,11,0,,0,0,0,CUST-09935,29,26-35,Male,South Asian,13,Saturday,2025-08,
LULU-001663,Web,Web DC,Dubai,JBR,Grocery,Dairy & Eggs,Nestlé,SKU-830604,40.76,4.83,35.93,179.65,11.85%,Medium,5,179.65,1,Percent,1,YouTube,SummerHeat,Card,Android,Same-Day,1,0,,0,0,1,CUST-00373,34,26-35,Female,Other,12,Saturday,2025-05,
LULU-001664,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Pharmacy,Baby Care,VitX,SKU-174950,42.36,3.5,38.86,77.72,8.26%,Low,2,77.72,1,Flat,1,Outdoor,SummerHeat,Cash,N/A,Carryout,2,0,,0,0,0,CUST-11403,33,26-35,Female,Arab Expat (non-GCC),17,Tuesday,2025-08,
LULU-001665,In-Store POS,Hypermarket,Dubai,Marina,Pharmacy,Baby Care,Himalaya,SKU-891809,118.18,15.2,102.98,102.98,12.86%,Medium,1,102.98,1,BOGO,1,SMS,BackToSchool2025,Cash,N/A,Carryout,5,0,,0,0,1,CUST-02937,39,36-45,Female,UAE National,19,Tuesday,2025-09,
LULU-001666,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Fashion,Footwear,Levi's,SKU-285673,105.56,11.9,93.66,561.96,11.27%,Medium,6,561.96,1,Percent,1,Referral,LunchRush,Apple Pay,N/A,Carryout,10,0,,0,0,0,CUST-00510,45,36-45,Male,South Asian,10,Sunday,2025-05,
LULU-001667,In-Store POS,Hypermarket,Dubai,Al Barsha,Grocery,Dairy & Eggs,Lacnor,SKU-139149,53.06,6.03,47.03,47.03,11.36%,Medium,1,47.03,1,BOGO,1,Outdoor,LunchRush,Cash,N/A,Carryout,9,0,,0,1,0,CUST-11250,28,26-35,Female,South Asian,18,Monday,2025-09,
LULU-001668,In-Store POS,Express,Sharjah,Old Town,Pharmacy,Medical Devices,Panadol,SKU-626449,45.8,4.25,41.55,207.75,9.28%,Low,5,207.75,1,Percent,1,SMS,LunchRush,Card,N/A,Carryout,4,0,,0,0,0,CUST-00818,23,18-25,Female,Other,20,Monday,2025-10,
LULU-001669,Online App,Web DC,Dubai,Al Barsha,Electronics,Accessories,Samsung,SKU-475801,647.05,92.93,554.12,554.12,14.36%,Medium,1,554.12,1,Percent,1,Google Search,NationalDay,Wallet,Android,Next-Day,6,0,,0,0,1,CUST-08670,30,26-35,Female,Arab Expat (non-GCC),12,Friday,2025-05,
LULU-001670,In-Store POS,Hypermarket,Dubai,Marina,Electronics,Home Appliances,HP,SKU-589703,423.14,54.82,368.32,368.32,12.96%,Medium,1,368.32,1,Flat,1,Outdoor,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-11964,34,26-35,Female,SE Asian,8,Tuesday,2025-09,
LULU-001671,In-Store POS,Hypermarket,Dubai,JBR,Bakery Counter,Pastry,Lulu Bakery,SKU-182987,20.17,1.12,19.05,57.15,5.55%,Low,3,57.15,1,FreeDelivery,1,In-App,SummerHeat,Card,N/A,Carryout,2,0,,0,0,1,CUST-11089,22,18-25,Male,Arab Expat (non-GCC),13,Friday,2025-05,
LULU-001672,In-Store POS,Hypermarket,Al Ain,Airport Area,Pharmacy,OTC,Himalaya,SKU-818650,294.08,17.05,277.03,554.06,5.80%,Low,2,554.06,1,Percent,1,SMS,ResidentsOnly,Card,N/A,Carryout,7,0,,0,0,0,CUST-11465,26,26-35,Female,Western Expat,0,Sunday,2025-07,
LULU-001673,In-Store POS,Hypermarket,Dubai,Al Quoz,Grocery,Meat & Poultry,Rainbow,SKU-257945,10.46,1.47,8.99,26.97,14.05%,Medium,3,26.97,1,Percent,1,Outdoor,MidnightMadness,Card,N/A,Carryout,2,0,,0,0,1,CUST-09045,43,36-45,Male,Arab Expat (non-GCC),13,Tuesday,2025-06,
LULU-001674,In-Store POS,Hypermarket,Dubai,Bur Dubai,Fashion,Kidswear,Puma,SKU-886540,200.54,14.29,186.25,186.25,7.13%,Low,1,186.25,1,Flat,1,Outdoor,LunchRush,Wallet,N/A,Carryout,1,0,,0,0,0,CUST-02274,47,46-60,Male,Western Expat,5,Friday,2025-09,
LULU-001675,Online App,Web DC,Ras Al Khaimah,Industrial Area,Electronics,Mobiles,Lenovo,SKU-165732,2850.07,212.41,2637.66,2637.66,7.45%,Low,1,2637.66,1,Flat,1,Facebook,NationalDay,Card,Android,Next-Day,5,0,,0,0,0,CUST-08308,29,26-35,Male,African Expat,6,Monday,2025-08,
LULU-001676,Online App,Web DC,Fujairah,Waterfront,Grocery,Beverages,Lulu,SKU-309572,79.24,7.62,71.62,358.1,9.62%,Low,5,358.1,1,FreeDelivery,1,Instagram,WeekendSaver,Card,Android,Same-Day,9,0,,0,0,1,CUST-10741,32,26-35,Female,Western Expat,9,Friday,2025-05,
LULU-001677,Web,Hypermarket,Dubai,Mirdif,Fashion,Footwear,Nike,SKU-932220,324.65,65,259.65,259.65,20.02%,Medium,1,259.65,1,Percent,1,Email,BackToSchool2025,Card,Android,Next-Day,2,1,Other,115.11,0,0,CUST-08719,18,18-25,Male,South Asian,21,Monday,2025-08,
LULU-001678,Online App,Web DC,Sharjah,Old Town,Grocery,Fresh Produce,Nadec,SKU-369623,76.9,12.26,64.64,323.2,15.94%,Medium,5,323.2,1,Percent,1,Facebook,MidnightMadness,Card,Android,Same-Day,7,0,,0,0,0,CUST-09388,37,36-45,Female,South Asian,3,Friday,2025-10,
LULU-001679,In-Store POS,Hypermarket,Sharjah,Old Town,Home & Living,Décor,Tefal,SKU-396240,497.58,3.57,494.01,494.01,0.72%,Low,1,494.01,1,Flat,1,Outdoor,FreshersUni,Card,N/A,Carryout,7,0,,0,0,1,CUST-10103,39,36-45,Male,Western Expat,1,Sunday,2025-07,
LULU-001680,In-Store POS,Hypermarket,Sharjah,University Area,Home & Living,Décor,Black+Decker,SKU-736362,560.42,90.8,469.62,1408.86,16.20%,Medium,3,1408.86,1,Percent,1,In-App,WeekendSaver,Wallet,N/A,Carryout,4,0,,0,0,1,CUST-07508,41,36-45,Female,South Asian,21,Tuesday,2025-04,
LULU-001681,In-Store POS,Hypermarket,Al Ain,Airport Area,Home & Living,Cleaning,Scotch-Brite,SKU-110307,961.46,41,920.46,920.46,4.26%,Low,1,920.46,1,Percent,1,Referral,NationalDay,Wallet,N/A,Carryout,5,1,Wrong item,871.65,0,0,CUST-06198,25,18-25,Male,Arab Expat (non-GCC),4,Friday,2025-06,
LULU-001682,In-Store POS,Express,Dubai,JLT,Grocery,Meat & Poultry,Pepsi,SKU-747051,26.89,4.4,22.49,89.96,16.36%,Medium,4,89.96,1,Percent,1,Email,MidnightMadness,Card,N/A,Carryout,8,0,,0,0,0,CUST-11191,41,36-45,Female,African Expat,14,Friday,2025-08,
LULU-001683,Online App,Web DC,Abu Dhabi,Khalifa City,Grocery,Dairy & Eggs,Al Ain,SKU-330499,70.93,10.26,60.67,242.68,14.46%,Medium,4,242.68,1,Percent,1,Instagram,Ramadan2025,Card,iOS,Same-Day,10,0,,0,0,1,CUST-07148,37,36-45,Male,South Asian,6,Tuesday,2025-09,
LULU-001684,In-Store POS,Express,Dubai,JBR,Grocery,Meat & Poultry,Lacnor,SKU-974889,12.29,1.37,10.92,32.76,11.15%,Medium,3,32.76,1,Flat,1,Email,ResidentsOnly,Card,N/A,Carryout,7,0,,0,0,1,CUST-11889,37,36-45,Male,GCC Expat,11,Saturday,2025-04,
LULU-001685,In-Store POS,Hypermarket,Ajman,Industrial Area,Grocery,Fresh Produce,Almarai,SKU-610200,9.37,0.5,8.87,26.61,5.34%,Low,3,26.61,1,Percent,1,Email,FreshersUni,Card,N/A,Carryout,12,0,,0,0,1,CUST-05879,37,36-45,Female,SE Asian,15,Tuesday,2025-08,
LULU-001686,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Snacks,Kellogg's,SKU-647427,12.71,0.66,12.05,12.05,5.19%,Low,1,12.05,1,Percent,1,Outdoor,NationalDay,Apple Pay,N/A,Carryout,7,0,,0,0,1,CUST-09373,41,36-45,Female,SE Asian,6,Sunday,2025-06,
LULU-001687,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Snacks,Pepsi,SKU-314734,32.51,0.34,32.17,96.51,1.05%,Low,3,96.51,1,BOGO,1,Email,NationalDay,Card,N/A,Carryout,8,0,,0,0,1,CUST-04596,44,36-45,Male,Western Expat,22,Tuesday,2025-09,
LULU-001688,In-Store POS,Hypermarket,Dubai,Downtown,Home & Living,Cleaning,Scotch-Brite,SKU-683323,635.05,35.45,599.6,599.6,5.58%,Low,1,599.6,1,Flat,1,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-07032,34,26-35,Male,UAE National,16,Tuesday,2025-05,
LULU-001689,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Fresh Produce,Al Ain,SKU-511467,70.24,7.15,63.09,378.54,10.18%,Medium,6,378.54,1,Percent,1,Email,MidnightMadness,Card,N/A,Carryout,7,0,,0,0,1,CUST-05857,39,36-45,Male,Arab Expat (non-GCC),1,Wednesday,2025-09,
LULU-001690,In-Store POS,Express,Dubai,Deira,Grocery,Snacks,Almarai,SKU-273521,22.91,3.04,19.87,19.87,13.27%,Medium,1,19.87,1,BOGO,1,Email,Ramadan2025,Cash,N/A,Carryout,14,0,,0,0,1,CUST-06804,37,36-45,Female,Western Expat,9,Wednesday,2025-04,
LULU-001691,Online App,Web DC,Dubai,JLT,Electronics,Home Appliances,HP,SKU-968540,447.83,79.39,368.44,368.44,17.73%,Medium,1,368.44,1,BOGO,1,Google Search,FreshersUni,Wallet,Desktop,Next-Day,10,0,,0,0,1,CUST-05883,32,26-35,Female,SE Asian,11,Saturday,2025-08,
LULU-001692,Web,Web DC,Abu Dhabi,Yas Island,Fashion,Womenswear,Puma,SKU-670823,87.71,15.43,72.28,72.28,17.59%,Medium,1,72.28,1,BOGO,1,Instagram,ResidentsOnly,Card,Android,Next-Day,5,0,,0,0,0,CUST-00489,34,26-35,Male,GCC Expat,18,Thursday,2025-05,
LULU-001693,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Personal Care,Rani,SKU-828776,56.48,4.2,52.28,156.84,7.44%,Low,3,156.84,1,BOGO,1,Outdoor,LunchRush,Card,N/A,Carryout,7,0,,0,0,0,CUST-00676,32,26-35,Male,South Asian,17,Thursday,2025-08,
LULU-001694,In-Store POS,Hypermarket,Al Ain,University Area,Grocery,Personal Care,Pepsi,SKU-561429,7.37,1.02,6.35,6.35,13.84%,Medium,1,6.35,1,Percent,1,SMS,MidnightMadness,Wallet,N/A,Carryout,8,0,,0,0,0,CUST-04288,36,36-45,Male,South Asian,16,Saturday,2025-05,
LULU-001695,In-Store POS,Hypermarket,Dubai,JBR,Fashion,Womenswear,Puma,SKU-391093,162.29,26.22,136.07,136.07,16.16%,Medium,1,136.07,1,Percent,1,Referral,MidnightMadness,Wallet,N/A,Carryout,6,0,,0,0,1,CUST-04169,42,36-45,Male,South Asian,4,Wednesday,2025-07,
LULU-001696,In-Store POS,Hypermarket,Ras Al Khaimah,University Area,Grocery,Household,Lacnor,SKU-264636,53.13,5.58,47.55,142.65,10.50%,Medium,3,142.65,1,Percent,1,In-App,Ramadan2025,Apple Pay,N/A,Carryout,2,0,,0,0,1,CUST-00207,36,36-45,Female,SE Asian,6,Tuesday,2025-09,
LULU-001697,In-Store POS,Express,Al Ain,Airport Area,Pharmacy,Baby Care,GSK,SKU-705563,94.54,7.89,86.65,519.9,8.35%,Low,6,519.9,1,Percent,1,In-App,WeekendSaver,Wallet,N/A,Carryout,2,0,,0,0,0,CUST-05250,27,26-35,Male,South Asian,2,Monday,2025-09,
LULU-001698,Web,Web DC,Abu Dhabi,Al Maryah,Bakery Counter,Bread,Lulu Bakery,SKU-143791,70.37,2.63,67.74,203.22,3.74%,Low,3,203.22,1,Flat,1,Facebook,FreshersUni,Card,iOS,Same-Day,9,0,,0,0,1,CUST-09797,30,26-35,Female,South Asian,21,Thursday,2025-10,
LULU-001699,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Snacks,Almarai,SKU-399193,51.39,5.43,45.96,91.92,10.57%,Medium,2,91.92,1,Percent,1,Outdoor,WeekendSaver,Card,N/A,Carryout,11,0,,0,0,1,CUST-11166,26,26-35,Female,UAE National,2,Wednesday,2025-08,
LULU-001700,In-Store POS,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Mango,SKU-429610,209.59,16.39,193.2,1159.2,7.82%,Low,6,1159.2,1,Flat,1,Referral,FreshersUni,Card,N/A,Carryout,10,1,Wrong item,1032.28,0,1,CUST-01081,46,46-60,Male,SE Asian,19,Wednesday,2025-08,
LULU-001701,Web,Web DC,Dubai,Mirdif,Bakery Counter,Bread,Lulu Bakery,SKU-787296,48.27,8.99,39.28,78.56,18.62%,Medium,2,78.56,1,BOGO,1,TikTok,BackToSchool2025,Card,Android,Same-Day,5,0,,0,0,1,CUST-01379,38,36-45,Male,SE Asian,10,Monday,2025-09,
LULU-001702,Web,Web DC,Dubai,Business Bay,Electronics,Mobiles,LG,SKU-907439,550.06,70.95,479.11,479.11,12.90%,Medium,1,479.11,1,Flat,1,TikTok,FreshersUni,Card,iOS,Next-Day,5,0,,0,0,0,CUST-00912,31,26-35,Female,African Expat,17,Sunday,2025-09,
LULU-001703,In-Store POS,Hypermarket,Fujairah,Suburb,Grocery,Dairy & Eggs,Almarai,SKU-210565,52.24,3.81,48.43,242.15,7.29%,Low,5,242.15,1,Percent,1,Outdoor,SummerHeat,Card,N/A,Carryout,15,0,,0,0,0,CUST-10919,31,26-35,Female,Arab Expat (non-GCC),7,Monday,2025-09,
LULU-001704,In-Store POS,Hypermarket,Dubai,Business Bay,Home & Living,Décor,Scotch-Brite,SKU-795692,1096.98,145.48,951.5,951.5,13.26%,Medium,1,951.5,1,Percent,1,Email,MidnightMadness,Wallet,N/A,Carryout,1,0,,0,0,0,CUST-08226,31,26-35,Female,SE Asian,5,Tuesday,2025-09,
LULU-001705,In-Store POS,Hypermarket,Ras Al Khaimah,City Center,Grocery,Snacks,Rainbow,SKU-806153,54.13,3.02,51.11,204.44,5.58%,Low,4,204.44,1,FreeDelivery,1,Outdoor,NationalDay,Card,N/A,Carryout,10,0,,0,0,0,CUST-07357,44,36-45,Female,South Asian,16,Monday,2025-08,
LULU-001706,Online App,Web DC,Fujairah,Old Town,Home & Living,Bedding,Tefal,SKU-887100,444.96,43.76,401.2,802.4,9.83%,Low,2,802.4,1,Percent,1,TikTok,LunchRush,Card,iOS,Next-Day,3,0,,0,0,0,CUST-10095,23,18-25,Female,UAE National,16,Thursday,2025-06,
LULU-001707,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Home & Living,Furniture,Vileda,SKU-238768,936.56,28.01,908.55,3634.2,2.99%,Low,4,3634.2,1,BOGO,1,Outdoor,SummerHeat,Apple Pay,N/A,Carryout,1,0,,0,0,1,CUST-04471,21,18-25,Female,South Asian,5,Saturday,2025-07,
LULU-001708,Web,Web DC,Dubai,Bur Dubai,Grocery,Household,Rani,SKU-370079,40.33,4.89,35.44,35.44,12.12%,Medium,1,35.44,1,Percent,1,In-App,BackToSchool2025,Card,Android,Same-Day,7,1,Damaged/Defective,24.44,0,0,CUST-00699,35,26-35,Male,South Asian,17,Thursday,2025-06,
LULU-001709,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Grocery,Beverages,Lacnor,SKU-607677,70.93,0.11,70.82,354.1,0.16%,Low,5,354.1,1,FreeDelivery,1,Outdoor,FreshersUni,Cash,N/A,Carryout,13,0,,0,0,0,CUST-04792,38,36-45,Male,UAE National,5,Saturday,2025-07,
LULU-001710,Web,Hypermarket,Abu Dhabi,Corniche,Pharmacy,Baby Care,Panadol,SKU-835170,197.82,20.21,177.61,1420.88,10.22%,Medium,8,1420.88,1,Flat,1,Google Search,FreshersUni,Card,Android,Same-Day,3,0,,0,0,0,CUST-06755,43,36-45,Male,South Asian,17,Thursday,2025-04,
LULU-001711,Online App,Web DC,Dubai,Bur Dubai,Home & Living,Bedding,Scotch-Brite,SKU-898011,645.2,83.02,562.18,562.18,12.87%,Medium,1,562.18,1,Percent,1,In-App,Ramadan2025,Wallet,Desktop,Next-Day,5,0,,0,0,0,CUST-11655,46,46-60,Male,UAE National,10,Thursday,2025-09,
LULU-001712,In-Store POS,Hypermarket,Abu Dhabi,Corniche,Electronics,Gaming,Lenovo,SKU-788725,306.54,33.82,272.72,272.72,11.03%,Medium,1,272.72,1,Percent,1,Outdoor,SummerHeat,Card,N/A,Carryout,5,0,,0,0,0,CUST-08770,44,36-45,Male,South Asian,17,Thursday,2025-05,
LULU-001713,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Fresh Produce,Rani,SKU-262040,19.53,1.79,17.74,17.74,9.17%,Low,1,17.74,1,Percent,1,Referral,ResidentsOnly,Apple Pay,N/A,Carryout,8,0,,0,0,1,CUST-04526,27,26-35,Male,UAE National,9,Saturday,2025-07,
LULU-001714,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Personal Care,Coca-Cola,SKU-788942,65.54,4.19,61.35,184.05,6.39%,Low,3,184.05,1,Percent,1,SMS,NationalDay,Card,N/A,Carryout,10,1,Damaged/Defective,83.56,0,0,CUST-10298,20,18-25,Female,SE Asian,1,Saturday,2025-09,
LULU-001715,In-Store POS,Express,Dubai,Silicon Oasis,Grocery,Dairy & Eggs,Rani,SKU-929421,46.81,0.78,46.03,138.09,1.67%,Low,3,138.09,1,BOGO,1,Outdoor,FreshersUni,Card,N/A,Carryout,10,0,,0,0,1,CUST-09659,29,26-35,Male,South Asian,23,Saturday,2025-05,
LULU-001716,Web,Web DC,Al Ain,City Center,Home & Living,Bedding,Tefal,SKU-948195,709.42,75.3,634.12,1268.24,10.61%,Medium,2,1268.24,1,Percent,1,Instagram,ResidentsOnly,Wallet,Desktop,Next-Day,6,0,,0,0,0,CUST-04548,46,46-60,Female,UAE National,19,Monday,2025-09,
LULU-001717,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Meat & Poultry,Rainbow,SKU-243716,19.46,1,18.46,221.52,5.14%,Low,12,221.52,1,Flat,1,Email,MidnightMadness,Cash,N/A,Carryout,13,0,,0,0,0,CUST-06064,32,26-35,Female,South Asian,3,Friday,2025-05,
LULU-001718,Web,Web DC,Ras Al Khaimah,Waterfront,Grocery,Bakery,Rainbow,SKU-280378,11.97,1.04,10.93,131.16,8.69%,Low,12,131.16,1,Flat,1,Email,FreshersUni,Wallet,iOS,Same-Day,12,0,,0,0,1,CUST-09901,34,26-35,Female,Arab Expat (non-GCC),18,Thursday,2025-08,
LULU-001719,In-Store POS,Hypermarket,Sharjah,Airport Area,Fashion,Kidswear,Lulu Fashion,SKU-988865,324.05,42.16,281.89,845.67,13.01%,Medium,3,845.67,1,Percent,1,SMS,BackToSchool2025,Cash,N/A,Carryout,5,0,,0,0,0,CUST-09623,31,26-35,Male,Arab Expat (non-GCC),10,Tuesday,2025-05,
LULU-001720,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Snacks,Rainbow,SKU-894345,69.14,4.42,64.72,129.44,6.39%,Low,2,129.44,1,Percent,1,In-App,LunchRush,Card,N/A,Carryout,5,0,,0,0,0,CUST-05376,33,26-35,Male,Arab Expat (non-GCC),6,Wednesday,2025-08,
LULU-001721,In-Store POS,Hypermarket,Dubai,Al Quoz,Electronics,Accessories,LG,SKU-400937,777.28,82.57,694.71,694.71,10.62%,Medium,1,694.71,1,Flat,1,SMS,FreshersUni,Card,N/A,Carryout,1,0,,0,0,0,CUST-06105,27,26-35,Female,South Asian,21,Thursday,2025-05,
LULU-001722,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Meat & Poultry,Lacnor,SKU-199401,72.7,9.61,63.09,189.27,13.22%,Medium,3,189.27,1,Percent,1,Referral,Ramadan2025,Card,N/A,Carryout,8,0,,0,0,0,CUST-10344,38,36-45,Male,Arab Expat (non-GCC),0,Sunday,2025-04,
